rider_url,result,pnt,seconds_lost,race_url
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,12,6,29,https://www.procyclingstats.com/race/uae-tour/2022/stage-3
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,10,10,176,https://www.procyclingstats.com/race/tour-de-france/2024/stage-21
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,2,70,9,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-8
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,16,0,28,https://www.procyclingstats.com/race/uae-tour/2024/stage-2
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,7,22,192,https://www.procyclingstats.com/race/tour-de-france/2023/stage-16
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,8,18,57,https://www.procyclingstats.com/race/dauphine/2023/stage-4
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,3,50,17,https://www.procyclingstats.com/race/tour-de-romandie/2023/stage-3
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,7,22,6,https://www.procyclingstats.com/race/deutschland-tour/2022/prologue
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,13,4,23,https://www.procyclingstats.com/race/tour-de-france/2022/stage-1
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,5,32,18,https://www.procyclingstats.com/race/itzulia-basque-country/2022/stage-1
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,19,0,43,https://www.procyclingstats.com/race/paris-nice/2022/stage-4
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,16,0,20,https://www.procyclingstats.com/race/vuelta-a-espana/2021/stage-1
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,6,26,28,https://www.procyclingstats.com/race/itzulia-basque-country/2021/stage-1
https://www.procyclingstats.com/rider/adam-yates/results/last-tt-results,7,22,35,https://www.procyclingstats.com/race/volta-a-catalunya/2021/stage-2
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,10,10,28,https://www.procyclingstats.com/race/renewi-tour/2024/stage-2
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,18,0,114,https://www.procyclingstats.com/race/olympic-games-itt/2024/result
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,11,8,154,https://www.procyclingstats.com/race/olympic-games-itt/2021/result
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,17,0,8,https://www.procyclingstats.com/race/tour-de-romandie/2025/prologue
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,3,50,18,https://www.procyclingstats.com/race/tour-de-romandie/2025/stage-5
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,7,22,162,https://www.procyclingstats.com/race/nc-italy-itt/2025/result
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,12,6,26,https://www.procyclingstats.com/race/giro-d-italia/2021/stage-1
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,4,40,5,https://www.procyclingstats.com/race/boucles-de-la-mayenne/2024/prologue
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,19,0,27,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-1
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,7,22,9,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-1
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tour-down-under/2023/prologue
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,8,18,6,https://www.procyclingstats.com/race/deutschland-tour/2022/prologue
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,14,2,145,https://www.procyclingstats.com/race/tour-de-france/2022/stage-20
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,6,26,19,https://www.procyclingstats.com/race/etoile-de-besseges/2022/stage-5
https://www.procyclingstats.com/rider/alberto-bettiol/results/last-tt-results,3,50,14,https://www.procyclingstats.com/race/etoile-de-besseges/2024/stage-5
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,12,6,31,https://www.procyclingstats.com/race/paris-nice/2022/stage-4
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,16,0,22,https://www.procyclingstats.com/race/paris-nice/2021/stage-3
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,11,8,24,https://www.procyclingstats.com/race/giro-d-italia/2021/stage-1
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,20,0,231,https://www.procyclingstats.com/race/olympic-games-itt/2021/result
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,10,10,14,https://www.procyclingstats.com/race/vuelta-a-espana/2021/stage-1
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,8,18,25,https://www.procyclingstats.com/race/uae-tour/2022/stage-3
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,6,26,18,https://www.procyclingstats.com/race/itzulia-basque-country/2022/stage-1
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-russia-itt/2021/result
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tour-de-romandie/2022/stage-5
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,13,4,108,https://www.procyclingstats.com/race/dauphine/2024/stage-4
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,8,18,30,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-9
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,10,10,55,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-1
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,18,0,19,https://www.procyclingstats.com/race/tour-de-romandie/2022/prologue
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,6,26,124,https://www.procyclingstats.com/race/tour-de-suisse/2025/stage-8
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,5,32,27,https://www.procyclingstats.com/race/tour-de-romandie/2025/stage-5
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,14,2,7,https://www.procyclingstats.com/race/tour-de-romandie/2025/prologue
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,5,32,10,https://www.procyclingstats.com/race/itzulia-basque-country/2025/stage-1
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,20,0,29,https://www.procyclingstats.com/race/vuelta-a-espana/2024/stage-1
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,5,32,52,https://www.procyclingstats.com/race/vuelta-a-espana/2023/stage-10
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,11,8,64,https://www.procyclingstats.com/race/tour-de-france/2024/stage-7
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,8,18,30,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-3
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,18,0,166,https://www.procyclingstats.com/race/tour-de-france/2022/stage-20
https://www.procyclingstats.com/rider/aleksandr-vlasov/results/last-tt-results,15,1,50,https://www.procyclingstats.com/race/tirreno-adriatico/2023/stage-1
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,14,2,83,https://www.procyclingstats.com/race/dauphine/2025/stage-4
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,16,0,45,https://www.procyclingstats.com/race/uae-tour/2025/stage-2
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,13,4,143,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-7
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,16,0,235,https://www.procyclingstats.com/race/tour-de-france/2023/stage-16
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,16,0,4,https://www.procyclingstats.com/race/okolo-slovenska/2021/prologue
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,18,0,99,https://www.procyclingstats.com/race/tour-de-suisse/2022/stage-8
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,19,0,19,https://www.procyclingstats.com/race/tour-de-romandie/2021/prologue
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/dauphine/2021/stage-4
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,10,10,60,https://www.procyclingstats.com/race/tour-de-france/2021/stage-5
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,16,0,118,https://www.procyclingstats.com/race/tour-de-france/2021/stage-20
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,16,0,29,https://www.procyclingstats.com/race/tour-de-suisse/2023/stage-1
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,11,8,48,https://www.procyclingstats.com/race/tirreno-adriatico/2023/stage-1
https://www.procyclingstats.com/rider/aleksey-lutsenko/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-kazakhstan-itt/2023/result
https://www.procyclingstats.com/rider/alex-aranburu/results/last-tt-results,9,14,30,https://www.procyclingstats.com/race/itzulia-basque-country/2021/stage-1
https://www.procyclingstats.com/rider/alex-aranburu/results/last-tt-results,7,22,17,https://www.procyclingstats.com/race/tour-of-belgium/2024/stage-1
https://www.procyclingstats.com/rider/alex-aranburu/results/last-tt-results,9,14,4,https://www.procyclingstats.com/race/tour-de-romandie/2024/prologue
https://www.procyclingstats.com/rider/alex-aranburu/results/last-tt-results,2,70,6,https://www.procyclingstats.com/race/vuelta-a-espana/2021/stage-1
https://www.procyclingstats.com/rider/alex-aranburu/results/last-tt-results,6,26,50,https://www.procyclingstats.com/race/nc-spain-itt/2022/result
https://www.procyclingstats.com/rider/alex-aranburu/results/last-tt-results,12,6,6,https://www.procyclingstats.com/race/deutschland-tour/2023/prologue
https://www.procyclingstats.com/rider/alex-dowsett/results/last-tt-results,4,40,63,https://www.procyclingstats.com/race/uec-road-european-championships-itt/2020/result
https://www.procyclingstats.com/rider/alex-dowsett/results/last-tt-results,8,18,164,https://www.procyclingstats.com/race/nc-great-britain-itt/2022/result
https://www.procyclingstats.com/rider/alex-dowsett/results/last-tt-results,9,14,66,https://www.procyclingstats.com/race/world-championship-itt/2020/result
https://www.procyclingstats.com/rider/alex-dowsett/results/last-tt-results,14,2,27,https://www.procyclingstats.com/race/giro-d-italia/2021/stage-1
https://www.procyclingstats.com/rider/alex-dowsett/results/last-tt-results,20,0,169,https://www.procyclingstats.com/race/giro-d-italia/2020/stage-14
https://www.procyclingstats.com/rider/alex-dowsett/results/last-tt-results,5,32,25,https://www.procyclingstats.com/race/tirreno-adriatico/2022/stage-1
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,20,0,49,https://www.procyclingstats.com/race/uae-tour/2021/stage-2
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,15,1,116,https://www.procyclingstats.com/race/tour-de-france/2021/stage-20
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,15,1,38,https://www.procyclingstats.com/race/renewi-tour/2021/stage-2
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,4,40,78,https://www.procyclingstats.com/race/nc-great-britain-itt/2021/result
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,8,18,92,https://www.procyclingstats.com/race/tour-de-france/2022/stage-20
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,12,6,113,https://www.procyclingstats.com/race/vuelta-a-espana/2022/stage-10
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,4,40,34,https://www.procyclingstats.com/race/dauphine/2023/stage-4
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,19,0,36,https://www.procyclingstats.com/race/renewi-tour/2024/stage-2
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,2,70,63,https://www.procyclingstats.com/race/nc-great-britain-itt/2023/result
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,19,0,239,https://www.procyclingstats.com/race/tour-de-france/2023/stage-16
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,13,4,81,https://www.procyclingstats.com/race/dauphine/2025/stage-4
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,12,6,35,https://www.procyclingstats.com/race/tour-de-luxembourg/2024/stage-4
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,13,4,35,https://www.procyclingstats.com/race/paris-nice/2022/stage-4
https://www.procyclingstats.com/rider/alfred-wright/results/last-tt-results,15,1,30,https://www.procyclingstats.com/race/renewi-tour/2023/stage-2
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,3,50,146,https://www.procyclingstats.com/race/nc-norway-itt/2021/result
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,13,4,90,https://www.procyclingstats.com/race/world-championship-itt/2020/result
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,19,0,112,https://www.procyclingstats.com/race/tour-de-suisse/2021/stage-7
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-norway-itt/2020/result
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,20,0,44,https://www.procyclingstats.com/race/paris-nice/2022/stage-4
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,15,1,92,https://www.procyclingstats.com/race/tour-de-suisse/2022/stage-8
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,19,0,176,https://www.procyclingstats.com/race/tour-de-france/2022/stage-20
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,8,18,41,https://www.procyclingstats.com/race/tirreno-adriatico/2023/stage-1
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,20,0,78,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-1
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,19,0,75,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-9
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,3,50,49,https://www.procyclingstats.com/race/nc-norway-itt/2023/result
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,9,14,109,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-20
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,11,8,7,https://www.procyclingstats.com/race/sibiu-cycling-tour/2024/stage-2b
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,2,70,19,https://www.procyclingstats.com/race/nc-norway-itt/2025/result
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,3,50,7,https://www.procyclingstats.com/race/okolo-slovenska/2020/stage-1b
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/european-continental-championships-u23-itt/2020/result
https://www.procyclingstats.com/rider/andreas-leknessund/results/last-tt-results,3,50,51,https://www.procyclingstats.com/race/nc-norway-itt/2024/result
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,6,26,82,https://www.procyclingstats.com/race/tour-de-france/2022/stage-20
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,15,1,59,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-9
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,5,32,40,https://www.procyclingstats.com/race/nc-netherlands-itt/2023/result
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,13,4,11,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-1
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,8,18,43,https://www.procyclingstats.com/race/nc-netherlands-itt/2024/result
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,17,0,85,https://www.procyclingstats.com/race/nc-netherlands-itt/2025/result
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,8,18,56,https://www.procyclingstats.com/race/volta-ao-algarve/2023/stage-5
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,2,70,2,https://www.procyclingstats.com/race/deutschland-tour/2022/prologue
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,9,14,17,https://www.procyclingstats.com/race/tour-de-france/2022/stage-1
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,12,6,111,https://www.procyclingstats.com/race/tour-de-wallonie/2023/stage-4
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,14,2,21,https://www.procyclingstats.com/race/giro-d-italia/2022/stage-2
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,18,0,43,https://www.procyclingstats.com/race/paris-nice/2022/stage-4
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,4,40,11,https://www.procyclingstats.com/race/etoile-de-besseges/2022/stage-5
https://www.procyclingstats.com/rider/bauke-mollema/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-netherlands-itt/2022/result
https://www.procyclingstats.com/rider/ben-tulett/results/last-tt-results,15,1,57,https://www.procyclingstats.com/race/volta-ao-algarve/2025/stage-5
https://www.procyclingstats.com/rider/ben-tulett/results/last-tt-results,18,0,125,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-8
https://www.procyclingstats.com/rider/ben-tulett/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tour-of-norway/2023/prologue
https://www.procyclingstats.com/rider/ben-tulett/results/last-tt-results,3,50,10,https://www.procyclingstats.com/race/etoile-de-besseges/2023/stage-5
https://www.procyclingstats.com/rider/ben-tulett/results/last-tt-results,6,26,28,https://www.procyclingstats.com/race/tour-de-pologne/2022/stage-6
https://www.procyclingstats.com/rider/ben-tulett/results/last-tt-results,5,32,13,https://www.procyclingstats.com/race/giro-d-italia/2022/stage-2
https://www.procyclingstats.com/rider/ben-tulett/results/last-tt-results,10,10,21,https://www.procyclingstats.com/race/itzulia-basque-country/2022/stage-1
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,3,50,10,https://www.procyclingstats.com/race/etoile-de-besseges/2022/stage-5
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,3,50,9,https://www.procyclingstats.com/race/volta-ao-algarve/2021/stage-4
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,10,10,67,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2024/stage-3
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,3,50,30,https://www.procyclingstats.com/race/nc-france-itt/2022/result
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,4,40,47,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2022/stage-4
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,5,32,26,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2020/stage-3b
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,19,0,53,https://www.procyclingstats.com/race/etoile-de-besseges/2023/stage-5
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/4-jours-de-dunkerque/2023/stage-3
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,4,40,76,https://www.procyclingstats.com/race/nc-france-itt/2023/result
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,13,4,43,https://www.procyclingstats.com/race/etoile-de-besseges/2024/stage-5
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,10,10,32,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-3
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,6,26,84,https://www.procyclingstats.com/race/nc-france-itt/2024/result
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,12,6,43,https://www.procyclingstats.com/race/tirreno-adriatico/2025/stage-1
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,13,4,45,https://www.procyclingstats.com/race/tour-de-luxembourg/2022/stage-4
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,15,1,118,https://www.procyclingstats.com/race/nc-france-itt/2025/result
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,13,4,36,https://www.procyclingstats.com/race/renewi-tour/2021/stage-2
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-france-itt/2021/result
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,2,70,6,https://www.procyclingstats.com/race/nc-france-itt/2020/result
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,12,6,42,https://www.procyclingstats.com/race/tirreno-adriatico/2022/stage-1
https://www.procyclingstats.com/rider/benjamin-thomas-2/results/last-tt-results,12,6,11,https://www.procyclingstats.com/race/boucles-de-la-mayenne/2025/prologue
https://www.procyclingstats.com/rider/bob-jungels/results/last-tt-results,12,6,33,https://www.procyclingstats.com/race/paris-nice/2020/stage-4
https://www.procyclingstats.com/rider/bob-jungels/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-luxembourg-itt/2022/result
https://www.procyclingstats.com/rider/bob-jungels/results/last-tt-results,5,32,33,https://www.procyclingstats.com/race/tour-de-suisse/2022/stage-8
https://www.procyclingstats.com/rider/bob-jungels/results/last-tt-results,18,0,33,https://www.procyclingstats.com/race/tour-de-suisse/2021/stage-1
https://www.procyclingstats.com/rider/bob-jungels/results/last-tt-results,12,6,23,https://www.procyclingstats.com/race/tour-de-france/2022/stage-1
https://www.procyclingstats.com/rider/bob-jungels/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-luxembourg-itt/2025/result
https://www.procyclingstats.com/rider/bob-jungels/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-luxembourg-itt/2020/result
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,5,32,86,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2020/stage-3
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,2,70,2,https://www.procyclingstats.com/race/itzulia-basque-country/2021/stage-1
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,4,40,9,https://www.procyclingstats.com/race/paris-nice/2021/stage-3
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,3,50,69,https://www.procyclingstats.com/race/giro-d-italia/2020/stage-14
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,8,18,21,https://www.procyclingstats.com/race/dauphine/2021/stage-4
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,11,8,95,https://www.procyclingstats.com/race/tour-de-france/2021/stage-20
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,10,10,31,https://www.procyclingstats.com/race/renewi-tour/2021/stage-2
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,5,32,85,https://www.procyclingstats.com/race/volta-ao-algarve/2022/stage-4
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,14,2,36,https://www.procyclingstats.com/race/paris-nice/2022/stage-4
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,16,0,17,https://www.procyclingstats.com/race/tour-de-romandie/2022/prologue
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,5,32,34,https://www.procyclingstats.com/race/tirreno-adriatico/2023/stage-1
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,8,18,48,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-1
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,16,0,60,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-9
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-usa-itt/2023/result
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,7,22,67,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-20
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,4,40,87,https://www.procyclingstats.com/race/world-championship-itt/2023/result
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,4,40,28,https://www.procyclingstats.com/race/volta-a-catalunya/2021/stage-2
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,8,18,13,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-2
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,10,10,119,https://www.procyclingstats.com/race/world-championship-itt/2024/result
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,10,10,24,https://www.procyclingstats.com/race/tour-de-pologne/2023/stage-6
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,5,32,64,https://www.procyclingstats.com/race/olympic-games-itt/2024/result
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/vuelta-a-espana/2024/stage-1
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-3
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,11,8,23,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-1
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/uae-tour/2024/stage-2
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,2,70,1,https://www.procyclingstats.com/race/tour-de-luxembourg/2023/stage-4
https://www.procyclingstats.com/rider/brandon-mcnulty/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-usa-itt/2024/result
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-france-itt/2025/result
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,11,8,74,https://www.procyclingstats.com/race/dauphine/2025/stage-4
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,11,8,125,https://www.procyclingstats.com/race/world-championship-itt/2024/result
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,11,8,41,https://www.procyclingstats.com/race/uae-tour/2025/stage-2
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,10,10,63,https://www.procyclingstats.com/race/vuelta-a-espana/2024/stage-21
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,9,14,13,https://www.procyclingstats.com/race/itzulia-basque-country/2025/stage-1
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-france-itt/2024/result
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,3,50,67,https://www.procyclingstats.com/race/nc-france-itt/2020/result
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,5,32,41,https://www.procyclingstats.com/race/vuelta-a-espana/2020/stage-13
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,2,70,31,https://www.procyclingstats.com/race/nc-france-itt/2021/result
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,12,6,106,https://www.procyclingstats.com/race/tour-de-france/2021/stage-20
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,3,50,7,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2021/stage-4
https://www.procyclingstats.com/rider/bruno-armirail/results/last-tt-results,15,1,95,https://www.procyclingstats.com/race/uec-road-european-championships-itt/2021/result
